horizon,alpha,budget_per_shared_group,panel_index,method,replications,mse,mse_se,bias,normalized_to_uniform
2,0.1,50,0,adaptive_neyman,300,0.004596355078098108,0.0002395590912709021,0.05490903606448448,0.6028608369376702
2,0.1,50,0,answer_entropy,300,0.02567248259831383,0.0032144089148931315,0.019022225568918485,3.3672190425921875
2,0.1,50,0,mc_ucb_frozen,300,0.008887342652099806,0.000666819476878931,0.00950735898658583,1.1656694790459314
2,0.1,50,0,mean_influence,300,0.00027372080169929205,2.2610469292122844e-05,0.0006901199894090874,0.03590139334230154
2,0.1,50,0,occupancy,300,0.0002807609374206634,2.2187028218532718e-05,0.0006967723126569495,0.03682478199287918
2,0.1,50,0,oracle_tail,300,0.00024514384664224554,1.940787906067926e-05,0.0003988263649458138,0.0321532218563967
2,0.1,50,0,tis,300,0.0010973836777296326,9.529764223175117e-05,0.004991848018449385,0.14393353671700468
2,0.1,50,0,uniform,300,0.007624238956118035,0.0006555577595078707,0.004753372898770347,1.0
2,0.1,50,0,untied_tis,300,0.0012337426927960483,0.00012161611170536384,0.0023677322496808146,0.16181847131195137
2,0.1,50,1,adaptive_neyman,300,5.927866661624467e-05,5.904320451082183e-06,-0.0007108960871719388,0.020960226340268
2,0.1,50,1,answer_entropy,300,0.0033286258894935075,0.0005080244629725308,0.00511588658473743,1.1769622366428272
2,0.1,50,1,mc_ucb_frozen,300,0.004542506215933997,0.000470856535837905,0.012440302315788535,1.6061757774416454
2,0.1,50,1,mean_influence,300,3.853081020514688e-05,2.8395753092407996e-06,0.00021421539499684412,0.013624032878507237
2,0.1,50,1,occupancy,300,5.037772627194976e-05,3.7768748925571437e-06,-4.1571489064843316e-05,0.017812960470314745
2,0.1,50,1,oracle_tail,300,3.0823750336490124e-05,2.1999164284518326e-06,-0.00014753450355193856,0.010898908841712978
2,0.1,50,1,tis,300,6.818992960756648e-05,6.042935646726102e-06,1.9523467620328563e-06,0.02411114217454173
2,0.1,50,1,uniform,300,0.002828150118892596,0.00023532069358131103,0.00423083042203423,1.0
2,0.1,50,1,untied_tis,300,6.72118246381711e-05,6.500713036072242e-06,-0.0001949085409671625,0.023765295975338423
2,0.1,50,2,adaptive_neyman,300,7.886018471906359e-05,5.49518806960653e-06,0.004625732030005344,0.18525536344975246
2,0.1,50,2,answer_entropy,300,0.0020652466978513394,0.00020507300885450822,0.010606159338072014,4.851599434960011
2,0.1,50,2,mc_ucb_frozen,300,0.0004793272384730644,4.0770138235104764e-05,0.002850589309180156,1.1260174204642432
2,0.1,50,2,mean_influence,300,3.0044176387545584e-05,2.41488096033491e-06,0.0001376530141067637,0.07057864289883849
2,0.1,50,2,occupancy,300,2.8000277147316415e-05,1.9782303078988357e-06,8.485653979108646e-05,0.0657771921039636
2,0.1,50,2,oracle_tail,300,2.269415748857793e-05,1.838687142373017e-06,0.000144716181807046,0.05331225647910641
2,0.1,50,2,tis,300,0.0002415240097473396,4.775819691485548e-05,0.0028549287582183285,0.5673790692601393
2,0.1,50,2,uniform,300,0.00042568367927686555,4.782968137785489e-05,0.0014694623140228031,1.0
2,0.1,50,2,untied_tis,300,0.0004067390042215852,6.774351098918146e-05,-0.00023009839865688385,0.9554958858477666
2,0.1,50,3,adaptive_neyman,300,0.004237488939980456,0.00023173462520690086,0.053152793282948425,1.1714446824679376
2,0.1,50,3,answer_entropy,300,0.014730813361723945,0.00414246294997844,0.008840790237301952,4.072301597818153
2,0.1,50,3,mc_ucb_frozen,300,0.004556532896115052,0.0005907928565036921,-0.0015114969860233326,1.259643696360616
2,0.1,50,3,mean_influence,300,0.00013313073562174426,1.1212474827376032e-05,3.3154408276344266e-05,0.03680370486532915
2,0.1,50,3,occupancy,300,0.0001175442617942041,8.869219820495966e-06,2.2522276541253976e-05,0.03249485777633077
2,0.1,50,3,oracle_tail,300,0.00010542608106874458,8.199778914428945e-06,9.509658959318879e-05,0.02914481283861101
