budget_per_group,replication,method,panel_mse
25,0,complete_rollout,9.605999992176652e-05
25,0,learned_occupancy,0.00045882091144258306
25,0,oracle_tail,6.707590639956756e-05
25,0,tis,0.0015887748400470658
25,0,tis_anchored,0.0003546272213815633
25,0,uniform,0.0008492900319334367
25,1,complete_rollout,7.670961955737043e-05
25,1,learned_occupancy,0.0001223005958201277
25,1,oracle_tail,5.1855177570635954e-05
25,1,tis,0.0022026723975731165
25,1,tis_anchored,0.00014128787284561778
25,1,uniform,0.0008009306515024476
25,2,complete_rollout,0.00019754026228684042
25,2,learned_occupancy,0.00013427977225494582
25,2,oracle_tail,4.0791428955883824e-05
25,2,tis,0.00043331650927416266
25,2,tis_anchored,0.00036238737533176343
25,2,uniform,0.0002806162510620175
25,3,complete_rollout,0.00012898802492997122
25,3,learned_occupancy,0.0002685692892401556
25,3,oracle_tail,7.214065767252275e-05
25,3,tis,0.0006610586989622798
25,3,tis_anchored,0.00030579853800496277
25,3,uniform,0.0002258031534129148
25,4,complete_rollout,9.963833837026697e-05
25,4,learned_occupancy,0.00033090248904280473
25,4,oracle_tail,5.514981507963702e-05
25,4,tis,0.004212249323375745
25,4,tis_anchored,0.00019414481712071296
25,4,uniform,0.0003101828407513029
25,5,complete_rollout,9.743567870869919e-05
25,5,learned_occupancy,0.00014411661466772103
25,5,oracle_tail,9.879421650180082e-05
25,5,tis,0.0007208515512644383
25,5,tis_anchored,0.0004261805723757267
25,5,uniform,0.000827679877151764
25,6,complete_rollout,0.00023398365185436289
25,6,learned_occupancy,0.00030544813748970185
25,6,oracle_tail,2.870318801344539e-05
25,6,tis,0.0019689469791175705
25,6,tis_anchored,0.0004257561324272755
25,6,uniform,0.0005127527422448427
25,7,complete_rollout,8.810507392203006e-05
25,7,learned_occupancy,0.00028722600653620313
25,7,oracle_tail,8.211708285631035e-05
25,7,tis,0.0009083722793841806
25,7,tis_anchored,0.0002947519005506708
25,7,uniform,0.0009132000187348431
25,8,complete_rollout,8.854428866236811e-05
25,8,learned_occupancy,0.0003162530440123525
25,8,oracle_tail,0.00011517265353147503
25,8,tis,0.000973273135806199
25,8,tis_anchored,0.00030807822625221655
25,8,uniform,0.0002690238010819872
25,9,complete_rollout,0.00018792385244552497
25,9,learned_occupancy,0.0005844288430512624
25,9,oracle_tail,0.0001230833300773059
25,9,tis,0.0009156371571364932
25,9,tis_anchored,0.000380229559893999
25,9,uniform,0.0006276630814368763
25,10,complete_rollout,0.000136509608556087
25,10,learned_occupancy,0.00030132305510282767
25,10,oracle_tail,6.772500638549105e-05
25,10,tis,0.0007200085187130227
25,10,tis_anchored,0.00023716929465054747
25,10,uniform,0.0003706446113180176
25,11,complete_rollout,8.427649739518445e-05
25,11,learned_occupancy,0.0001920459221707437
25,11,oracle_tail,3.868148913725202e-05
25,11,tis,0.0009611595291076684
25,11,tis_anchored,0.00021323164415208663
25,11,uniform,0.0002935837100627503
25,12,complete_rollout,7.68993257517573e-05
25,12,learned_occupancy,0.000312986065976172
25,12,oracle_tail,0.00019510002158954626
25,12,tis,0.0009326858659581242
25,12,tis_anchored,0.0003533726414051146
25,12,uniform,0.0004125642679522558
25,13,complete_rollout,7.336164565352818e-05
25,13,learned_occupancy,0.0003503699435693819
25,13,oracle_tail,0.00011067393148032232
25,13,tis,0.005435353020722765
25,13,tis_anchored,0.0003574014540123775
25,13,uniform,0.0008150771081272473
25,14,complete_rollout,0.00015155854644290144
25,14,learned_occupancy,0.0002588887830077821
25,14,oracle_tail,6.712589017803585e-05
25,14,tis,0.00044416005563931724
25,14,tis_anchored,0.00030764912407024535
25,14,uniform,0.000529220729148778
25,15,complete_rollout,0.00012204251039705929
25,15,learned_occupancy,0.0001653231653595748
25,15,oracle_tail,3.852225312874134e-05
25,15,tis,0.0009395723443582132
25,15,tis_anchored,0.00013222319697859324
25,15,uniform,0.00019637719126994053
25,16,complete_rollout,0.00010100925854698948
25,16,learned_occupancy,0.0003107807311584984
25,16,oracle_tail,7.430492436570796e-05
25,16,tis,0.0007614509918866462
25,16,tis_anchored,0.00030422542412171516
25,16,uniform,0.0002643413881515049
25,17,complete_rollout,0.00020890779917651287
25,17,learned_occupancy,0.00014044207871362184
25,17,oracle_tail,8.172791773355931e-05
25,17,tis,0.0004587335688861275
25,17,tis_anchored,0.000243865642080574
25,17,uniform,0.00039535087148482266
25,18,complete_rollout,0.00015869686539500536
25,18,learned_occupancy,0.00022551599600273658
25,18,oracle_tail,6.647299659874152e-05
25,18,tis,0.000295127840552765
25,18,tis_anchored,0.0002792914529973912
25,18,uniform,0.0005209179096013682
25,19,complete_rollout,4.676802660125049e-05
25,19,learned_occupancy,0.00011208752762128142
25,19,oracle_tail,2.2793831560107994e-05
25,19,tis,0.000263262675217459
25,19,tis_anchored,0.00013452864697295567
25,19,uniform,0.00018036432410317417
25,20,complete_rollout,9.568079359565644e-05
25,20,learned_occupancy,0.0002709273540391489
25,20,oracle_tail,2.2264001281381955e-05
25,20,tis,0.00041110465391544265
25,20,tis_anchored,0.00030591327952040546
25,20,uniform,0.0002590370205968498
25,21,complete_rollout,8.596540806371152e-05
25,21,learned_occupancy,0.00018063468474511593
25,21,oracle_tail,5.766135316731853e-05
25,21,tis,0.0004894752040963782
25,21,tis_anchored,0.0001699261798881557
25,21,uniform,0.0006177630864244885
25,22,complete_rollout,0.00010352815063246989
25,22,learned_occupancy,0.00020940377519311964
25,22,oracle_tail,5.39550664016395e-05
25,22,tis,0.00023392016050400433
25,22,tis_anchored,0.00020444741043750033
25,22,uniform,0.00038591988959832814
25,23,complete_rollout,6.225327434471234e-05
25,23,learned_occupancy,0.00013114073674405907
25,23,oracle_tail,0.00026505822768335105
25,23,tis,0.001332391334682238
25,23,tis_anchored,0.00035688093232033016
